	optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
optimized_4365.py	36.535	36.547	1.306	36.600	138.711	1.608	138.679	36.891	138.564	138.834		36.822	1.888	138.428	138.569	2.513	2.513	4.291	136.467	4.626	3.110	139.067	36.661	6.751	6.751	37.185	38.032	8.409	139.001	137.708	7.240	138.116	135.327	136.433	136.433	139.326	135.222	36.888	10.495	140.104	6.296	11.126	37.754	37.754	9.264	37.496	135.608	139.988	139.431	36.407	134.750	134.750	12.946	140.564	11.199	12.764	139.646	139.336	15.608	15.608	14.231	140.181	141.191	138.207	139.489	14.910	39.493	41.851	41.851	40.571	39.450	8.725	38.577	13.607	14.602	141.657	141.657	16.952	39.878	17.827	140.656	142.086	18.967	137.884	35.481	35.481	14.052	37.652	142.065	22.066	42.988	136.752	136.609	136.609	133.695	142.476	20.746	23.946	136.476	23.098	135.771	133.827	133.827	134.416	25.433	142.205	142.095	142.109	24.172	142.197	142.197	141.507	46.797	133.117	27.582	48.597	142.280	31.049	33.511	33.511	141.931	31.481	133.751	49.614	30.723	35.347	143.044	143.044	53.292	17.043	34.259	141.802	134.123	133.838	142.988	142.979	142.979	143.232	49.899	39.409	142.509	143.289	143.646	38.970	38.970	134.072	37.300	134.073	35.734	56.336	57.393	143.879	143.879	37.298	42.559	43.063	41.841	39.698	134.241	41.578	59.810	59.810	42.749	41.982	134.770	43.719	142.584	144.714	144.895	43.085	43.085	65.262	144.747	134.362	44.719	43.831	136.123	47.277	134.798	134.798	136.339	52.457	52.176	146.226	146.905	45.334	45.663	45.663	136.686	65.165	134.812	55.557	34.025	143.058	76.243	38.546	38.546	142.878	74.313	63.086
optimized_208.py	2.508	2.911	36.741	3.132	135.874	36.815	135.783	1.201	36.380	135.576	36.822		36.196	135.654	135.532	36.628	132.253	132.253	131.779	36.126	37.592	136.269	3.695	37.060	3.818	3.991	3.991	36.459	134.563	133.034	38.298	134.596	130.967	131.994	135.086	135.086	130.914	6.108	36.523	135.704	38.956	36.781	7.520	36.256	36.256	6.973	131.270	134.572	135.139	7.859	130.675	9.386	37.455	37.455	37.644	38.426	134.052	133.365	36.608	133.251	38.056	133.556	133.556	133.260	135.333	38.155	11.601	14.031	130.828	14.053	11.236	11.236	8.226	39.097	39.092	136.373	130.774	38.917	11.761	38.161	38.161	135.647	38.412	132.888	12.811	133.224	34.658	12.103	134.570	40.146	16.942	16.942	132.500	131.869	130.312	134.282	40.128	40.298	131.797	38.503	131.534	130.512	15.082	130.899	130.899	133.488	133.482	133.348	39.795	133.790	133.380	133.667	23.500	130.370	40.626	40.626	133.754	41.629	42.780	42.724	133.106	41.139	131.140	28.849	40.551	13.136	133.520	132.711	132.711	42.863	43.254	133.230	131.853	131.745	133.904	133.505	27.594	133.557	30.204	46.910	46.910	133.762	133.900	46.020	36.327	131.812	45.986	132.129	13.272	34.139	36.851	36.851	132.501	44.582	48.648	49.175	20.838	46.825	132.812	21.202	21.202	134.711	21.273	48.386	133.330	22.178	133.719	134.349	134.349	49.378	15.880	45.056	134.894	133.088	51.518	21.695	135.563	135.563	131.178	57.164	132.493	55.646	56.457	136.121	136.071	51.720	23.956	23.956	136.791	46.557	133.800	61.137	41.887	137.761	58.472	18.055	50.141	138.075	138.075	66.285
optimized_6270.py	2.508	36.000	36.741	3.132	138.239	36.815	138.208	36.298	2.213	138.352	1.888	36.196		137.956	138.091	2.418	136.411	3.522	135.826	4.296	3.374	138.628	36.148	6.430	36.870	36.556	36.556	7.798	138.476	137.108	7.430	137.630	134.720	135.839	139.530	138.808	138.808	36.347	9.745	139.606	6.445	10.706	37.110	7.529	9.738	37.002	135.017	139.495	138.964	138.964	134.157	38.004	12.286	140.079	10.595	12.616	139.080	138.788	15.160	138.777	13.761	13.761	140.664	137.559	139.048	14.492	38.986	41.158	134.211	39.952	38.887	38.887	38.155	13.975	14.706	141.207	133.994	16.733	39.422	17.279	17.279	141.613	18.293	137.350	35.063	140.195	13.641	37.363	37.363	21.754	42.413	136.210	136.063	135.262	133.152	141.935	20.263	20.263	135.813	22.674	135.137	133.284	38.853	133.887	25.125	25.125	141.565	141.546	23.729	141.687	141.363	140.990	46.063	132.635	132.635	47.858	141.771	30.480	32.923	32.339	141.416	30.801	133.313	133.313	30.097	34.744	142.548	141.654	52.524	18.098	33.693	33.693	133.720	133.435	142.467	142.488	51.678	142.720	49.110	38.778	38.778	142.811	143.155	38.391	56.638	133.664	36.706	133.685	133.685	55.458	56.602	143.406	134.024	36.725	41.918	42.352	41.842	41.842	133.882	41.282	58.930	144.625	42.724	41.160	134.441	134.441	142.099	144.199	144.460	42.312	38.911	64.419	144.299	134.016	43.901	43.901	135.844	46.431	134.200	51.979	135.756	51.666	51.466	51.466	146.458	44.621	45.623	136.609	136.435	64.109	134.436	54.673	33.728	33.728	75.335	37.895	70.977	142.382	73.293	62.245
optimized_3094.py	136.304	136.404	138.183	136.461	1.358	138.095	138.208	136.031	138.166	2.159	138.428	135.654	137.956		1.562	138.038	37.170	138.239	36.637	138.296	138.662	3.141	3.141	139.021	135.220	135.239	135.681	138.307	6.052	35.952	139.603	139.603	38.591	37.829	9.184	9.097	38.926	135.526	138.633	6.949	6.949	139.394	135.061	138.172	140.314	136.307	39.266	11.716	9.520	9.520	39.070	135.698	139.759	12.725	139.643	140.632	10.580	12.459	12.459	13.287	140.365	15.051	10.120	37.848	10.408	140.048	135.772	134.575	134.575	134.666	135.185	141.287	136.851	140.311	140.768	13.743	42.317	140.543	136.532	136.532	17.326	16.673	140.303	11.480	137.462	19.619	138.476	137.022	137.022	141.611	135.294	39.803	39.342	40.869	43.119	21.115	141.699	141.699	38.661	140.705	40.119	44.984	136.558	43.328	142.464	25.565	25.565	24.673	141.757	26.250	26.804	25.518	133.777	49.168	142.258	142.258	25.682	141.545	142.103	142.142	31.700	140.862	50.329	133.922	141.014	134.957	34.768	32.662	32.662	141.254	141.795	33.594	53.197	53.029	31.535	35.690	134.159	35.916	133.043	143.500	34.507	37.017	38.616	143.369	143.369	52.697	142.799	54.955	133.883	133.630	134.117	40.693	56.093	56.093	144.048	144.413	141.300	143.091	60.385	136.810	134.220	44.265	44.265	143.409	57.924	141.814	38.442	42.095	45.341	143.364	143.364	135.464	45.408	60.875	144.551	139.047	68.046	145.592	39.934	39.934	41.121	147.293	146.818	48.495	50.312	143.574	143.474	70.435	70.435	134.253	64.569	148.752	141.081	46.814	138.865	136.977	136.234	136.234	137.094	152.418
optimized_1333.py	136.198	136.404	138.327	136.359	1.358	138.244	1.186	135.911	138.303	1.378	138.569	135.532	138.091	1.562		138.165	37.137	138.353	36.627	138.428	138.793	138.793	135.980	139.115	135.067	135.095	135.520	138.398	5.218	35.856	35.856	3.612	38.356	37.588	8.353	8.254	38.694	135.385	135.385	6.226	139.300	139.452	134.888	138.295	140.413	136.144	38.992	38.992	8.849	135.216	38.725	135.513	139.806	12.098	139.691	140.678	140.678	11.517	139.452	12.326	140.381	14.112	9.243	38.040	9.916	9.916	135.578	134.351	41.659	134.457	134.994	141.366	136.682	140.449	140.449	13.113	41.895	140.528	136.319	139.766	16.419	15.991	140.274	140.274	137.477	18.741	138.531	136.845	19.735	141.564	135.056	39.395	38.992	40.463	42.671	20.359	141.680	141.574	38.857	140.689	39.940	44.559	136.358	42.806	42.806	24.741	25.052	23.834	141.705	25.451	26.029	24.766	133.523	133.523	142.206	133.575	24.975	141.428	141.971	142.012	30.920	140.750	140.750	133.651	140.930	134.946	34.031	31.987	133.595	141.436	141.640	141.640	52.598	52.467	30.760	34.925	133.844	35.139	132.774	143.314	33.737	33.737	37.868	143.209	133.327	52.115	142.612	54.354	133.783	133.783	133.795	39.867	55.446	142.033	143.844	144.215	141.086	142.903	142.903	136.608	133.904	43.478	141.591	143.226	57.303	141.573	141.573	41.239	44.453	143.158	139.031	135.110	44.515	60.141	144.329	138.826	138.826	145.369	39.541	147.392	40.702	147.041	146.553	47.718	47.718	143.333	143.245	69.809	69.789	133.931	64.143	148.490	141.094	46.714	46.714	137.025	135.874	44.246	136.721	152.119
optimized_819.py	36.441	36.468	2.090	36.520	138.312	1.861	138.282	36.741	2.192	1.378	2.513	36.628	2.418	138.038	138.165		136.276	3.387	135.692	135.692	1.973	138.703	36.455	5.334	37.235	36.855	37.763	6.485	138.585	138.585	5.841	137.687	134.574	135.690	139.629	138.913	134.472	36.549	8.679	8.679	5.428	9.431	37.407	7.658	8.067	37.195	134.867	139.607	139.039	139.039	134.009	38.123	11.586	140.203	9.652	11.549	139.225	138.897	138.897	138.884	12.820	139.753	140.777	137.460	139.134	13.177	39.060	39.060	134.062	40.009	38.928	9.261	38.210	12.544	13.363	13.363	133.841	15.337	39.553	15.894	140.230	141.730	17.389	137.524	35.856	35.856	12.575	37.396	141.678	20.618	42.492	136.031	135.909	135.108	133.004	133.004	19.251	22.469	135.719	21.603	135.011	133.148	38.793	133.715	133.715	141.805	141.698	141.699	22.830	141.815	141.494	141.130	46.146	46.146	26.254	47.850	141.914	29.587	32.051	31.278	141.544	29.845	29.845	48.839	29.142	35.335	142.679	141.800	52.499	16.863	32.837	32.837	133.547	133.284	142.622	142.612	51.772	142.861	49.084	49.084	142.124	142.914	143.296	37.460	56.681	133.495	35.971	133.515	133.515	55.435	56.567	143.517	133.842	35.937	41.066	41.589	41.776	41.776	133.702	41.056	58.952	144.732	42.678	40.347	134.296	134.296	142.196	144.337	144.545	41.733	39.280	64.392	144.402	144.402	43.098	43.466	135.639	45.724	134.062	51.313	135.600	50.943	50.943	145.900	146.563	43.830	45.761	136.397	136.274	64.316	134.277	134.277	32.707	142.420	75.439	39.011	71.152	142.264	73.525	73.525
optimized_406.py	132.794	132.868	136.837	132.891	36.863	136.720	37.031	132.541	136.367	36.871	2.513	132.253	136.411	37.170	37.137	136.276		136.018	2.102	136.150	136.717	38.121	132.740	135.918	132.012	132.012	132.337	135.050	37.223	7.108	136.482	36.791	9.218	10.107	10.107	37.769	9.729	132.304	134.695	38.886	136.720	135.028	135.028	134.891	137.049	132.987	11.795	38.558	38.100	132.373	12.851	132.520	132.520	39.789	135.034	135.896	38.557	38.531	134.404	38.344	135.153	135.153	40.301	8.376	37.824	134.813	132.606	131.706	16.910	131.835	132.067	139.117	133.160	136.585	136.276	136.276	18.860	135.084	133.272	133.712	39.809	41.566	133.995	37.460	134.234	134.234	134.687	134.031	41.890	134.936	132.413	16.821	17.813	19.207	19.207	42.567	134.430	134.359	9.538	134.088	8.898	22.223	133.637	133.637	134.728	43.366	42.785	42.988	134.345	42.756	42.909	42.317	42.317	29.181	134.429	131.880	42.973	133.894	133.920	133.715	133.715	133.350	32.705	131.984	133.409	131.996	46.566	44.751	132.384	132.384	134.188	45.474	36.373	36.221	46.163	47.312	132.016	48.232	131.556	131.556	45.797	47.870	49.664	134.485	132.579	36.385	134.567	38.952	38.952	132.238	132.984	51.014	39.939	134.115	134.785	134.910	137.394	137.394	42.405	133.793	133.605	53.346	137.460	134.491	44.349	137.684	137.684	53.231	54.786	134.785	136.455	135.076	55.187	45.138	135.045	135.045	51.013	135.935	14.746	137.116	17.123	136.653	136.951	57.941	57.941	135.332	138.596	53.267	55.198	134.428	45.656	138.501	138.501	24.751	139.946	133.450	136.229	24.132	137.649	141.349
optimized_2470.py	36.012	36.064	3.586	36.133	138.497	3.642	138.474	132.541	1.964	138.599	4.291	132.253	3.522	138.239	138.353	3.387	136.018		135.472	135.472	2.998	138.931	35.810	3.493	36.424	36.066	37.007	4.822	4.822	136.774	5.165	137.894	134.313	135.447	139.775	139.025	139.025	35.750	6.686	139.847	4.474	7.743	36.362	5.755	7.347	7.347	134.618	139.737	139.231	35.194	133.742	37.139	9.156	140.360	140.360	9.531	139.249	138.984	11.985	138.941	10.672	139.774	139.774	137.204	139.328	11.448	37.935	39.960	133.755	38.720	37.861	37.861	37.568	11.328	11.639	141.496	133.561	13.585	38.456	14.321	14.321	141.841	15.237	137.665	35.993	140.307	10.657	36.505	36.505	18.498	41.017	135.795	135.692	134.851	132.730	142.060	17.245	17.245	135.464	19.448	134.618	132.817	37.700	133.474	21.897	21.897	141.613	141.562	20.495	141.741	141.436	141.043	44.386	132.207	132.207	46.116	141.895	27.329	29.803	29.250	141.390	27.760	132.946	47.002	27.077	27.077	142.525	141.690	50.626	16.292	30.611	141.293	133.331	133.028	142.389	142.389	50.116	142.663	47.253	35.739	142.068	142.782	143.065	143.065	54.793	133.313	33.660	133.322	34.309	53.698	54.684	143.308	143.308	33.651	38.946	39.408	40.899	36.017	133.400	39.773	39.773	144.495	41.796	38.369	134.093	42.614	142.039	144.051	144.289	144.289	38.386	62.512	144.095	133.538	41.144	42.204	135.371	135.371	133.625	49.176	135.232	48.877	48.692	145.613	146.275	41.830	41.830	136.086	136.013	62.337	133.924	52.132	30.839	141.966	73.472	73.472	69.235	141.844	71.554	59.666
optimized_1650.py	132.296	132.368	136.241	132.389	36.367	136.120	36.532	132.064	135.792	36.389	136.467	131.779	135.826	36.637	36.627	135.692	2.102	135.472		135.592	136.149	37.640	132.274	135.414	135.414	131.498	131.921	134.536	36.749	7.491	135.980	36.233	9.210	9.210	37.986	37.317	9.865	131.848	134.224	38.541	136.180	134.576	131.685	131.685	136.554	132.567	11.954	38.120	37.669	131.919	12.916	12.916	134.529	39.388	134.601	135.492	38.157	38.080	134.001	37.916	37.916	38.486	40.108	7.902	37.313	134.424	132.236	131.406	131.406	131.495	131.684	138.628	132.732	136.085	135.883	41.603	19.068	19.068	132.936	133.321	39.573	41.324	133.678	36.715	133.606	40.100	40.100	133.625	41.670	134.658	132.133	17.102	18.166	19.549	19.549	42.352	134.135	134.115	8.704	133.777	9.551	22.439	133.267	133.267	134.487	43.161	42.513	42.808	134.097	42.466	42.569	42.006	42.006	29.092	134.197	131.691	42.661	133.722	133.781	133.559	133.559	133.154	32.488	131.802	133.187	131.366	46.249	44.328	132.250	132.250	134.063	45.104	36.178	36.071	46.046	47.045	131.923	48.012	48.012	134.410	45.356	47.525	49.422	134.392	132.491	36.008	134.517	134.517	130.696	132.150	132.915	50.755	39.819	134.024	134.770	134.770	137.051	134.187	42.440	133.443	133.542	53.071	137.103	134.428	134.428	137.396	48.777	53.146	54.665	134.799	136.063	135.077	55.130	55.130	135.065	134.828	50.949	135.974	15.248	137.269	17.901	136.752	136.752	57.768	58.027	135.354	138.318	53.283	55.085	134.454	134.454	138.684	134.206	26.057	140.049	132.805	136.356	25.188	25.188	141.590
optimized_2633.py	36.068	36.124	3.765	36.189	138.559	3.637	138.538	36.289	135.792	138.681	4.626	36.126	4.296	138.296	138.428	135.692	136.150	135.472	135.592		3.252	138.951	35.821	3.509	36.538	36.137	37.121	37.121	138.837	136.868	5.201	137.987	134.473	135.591	139.886	139.184	139.184	35.709	6.752	139.974	4.561	7.515	36.456	5.893	5.893	36.309	134.781	139.862	139.323	35.126	133.924	37.117	37.117	140.471	8.128	9.205	139.469	139.191	11.593	139.165	10.754	10.754	141.032	137.274	139.373	11.464	37.864	40.058	133.952	133.952	37.853	9.190	37.507	10.050	11.449	141.594	133.760	13.475	38.515	14.065	140.432	141.972	15.317	15.317	35.996	140.548	9.995	36.375	141.876	18.224	40.993	40.993	135.843	135.019	132.943	142.292	17.080	20.105	135.578	18.878	18.878	133.046	37.572	133.674	21.430	141.962	141.863	141.853	20.141	20.141	141.670	141.283	44.410	132.435	23.437	46.168	142.099	27.055	27.055	28.969	141.665	27.541	133.142	46.996	26.644	35.776	142.776	142.776	50.653	15.096	30.419	141.560	133.528	133.235	142.684	142.709	142.709	142.967	47.362	35.543	142.291	143.030	143.363	35.010	35.010	133.499	33.567	133.525	34.109	53.926	54.785	143.604	133.813	133.813	38.739	39.225	40.755	35.877	133.636	39.412	57.169	144.784	144.784	38.323	134.291	42.493	142.345	144.422	144.595	39.425	39.425	62.657	144.432	133.793	41.299	41.992	135.589	43.821	133.823	133.823	135.408	48.754	48.677	145.978	146.590	42.008	44.326	44.326	136.267	62.826	134.216	52.475	29.905	142.090	73.750	73.750	69.678	141.898	71.988	59.731
optimized_6805.py	37.431	37.464	2.530	37.517	138.931	3.637	138.906	37.699	2.175	139.059	3.110	37.592	3.374	138.662	138.793	1.973	136.717	2.998	136.149	3.252		139.325	37.330	4.329	38.112	38.112	38.628	5.895	139.242	137.419	4.586	138.342	134.987	134.987	140.300	139.587	134.876	37.376	8.092	140.370	3.696	8.686	8.686	7.370	6.653	37.968	135.279	140.290	139.706	36.849	36.849	38.846	38.846	140.905	8.795	10.429	139.898	139.598	13.316	139.578	11.863	11.863	141.434	137.911	139.785	12.351	39.705	41.946	134.422	40.637	40.637	8.207	39.017	11.374	12.296	141.996	134.208	14.422	14.422	15.201	140.888	142.426	16.650	138.221	37.019	141.021	12.271	12.271	142.363	19.691	42.981	136.433	136.328	135.497	133.363	142.805	142.805	21.607	136.165	20.879	135.359	133.470	39.318	134.087	23.087	23.087	142.384	142.380	21.935	142.492	142.184	141.793	46.584	132.784	132.784	48.306	142.622	28.980	31.446	30.700	142.191	29.393	133.490	133.490	28.680	36.740	143.333	142.487	52.883	15.682	32.295	32.295	133.847	133.564	143.246	143.257	52.217	143.501	49.491	37.346	142.807	142.807	143.909	36.932	57.110	133.822	35.358	133.816	36.097	36.097	56.935	144.126	134.111	35.395	40.537	41.048	42.086	37.700	37.700	41.497	59.340	145.333	42.945	39.978	134.571	43.890	142.817	142.817	145.111	41.220	39.728	64.764	144.948	134.030	42.645	43.730	43.730	45.288	134.367	50.746	135.948	50.446	50.200	146.461	146.461	43.422	45.879	136.498	136.408	64.697	134.408	53.611	32.266	142.716	142.716	40.060	71.510	142.578	73.882	61.196
optimized_4077.py	37.431	137.025	2.530	137.081	3.059	138.723	2.928	136.649	138.824	3.368	139.067	136.269	138.628	3.141	138.793	138.703	38.121	138.931	37.640	138.951	139.325		136.699	139.737	135.820	135.820	136.280	139.029	7.020	36.597	140.314	5.416	39.564	38.583	38.583	9.433	39.980	136.092	139.397	6.617	139.866	140.153	140.153	138.919	140.984	136.860	40.171	11.242	8.934	135.916	40.048	40.048	140.556	11.819	140.458	141.382	11.549	12.875	140.178	13.783	13.783	15.042	10.001	38.789	9.579	140.851	136.284	135.093	43.003	135.174	135.174	141.933	137.387	140.905	141.500	12.441	43.234	141.330	137.078	140.564	140.564	15.486	141.151	12.259	138.085	19.500	139.146	137.535	20.069	142.394	135.764	40.305	39.915	41.504	44.126	20.630	142.559	142.459	39.952	141.447	41.167	46.060	46.060	44.137	143.246	25.547	25.648	24.617	142.559	25.904	26.608	25.450	25.450	50.308	142.994	134.249	25.194	142.282	142.829	142.894	31.743	141.606	141.606	134.304	141.733	135.610	34.672	32.763	134.220	141.651	141.651	33.744	54.117	53.981	31.439	35.583	134.552	36.035	133.467	144.199	144.199	36.920	38.800	144.044	133.952	53.654	143.503	55.962	55.962	133.970	134.409	40.865	56.973	142.864	144.714	145.089	141.757	141.757	61.468	137.188	134.513	44.452	142.268	144.126	58.774	58.774	38.894	42.496	45.424	144.047	139.748	135.657	45.601	61.877	145.292	145.292	69.174	146.301	40.862	148.270	41.517	147.895	147.433	147.433	50.721	144.265	143.896	71.465	71.627	134.585	66.182	149.436	149.436	47.011	138.989	137.650	136.419	44.271	137.245	152.934
optimized_1150.py	4.589	137.025	36.527	5.011	136.320	36.617	136.233	3.838	36.193	136.023	36.661	3.695	36.148	3.141	135.980	36.455	132.740	35.810	132.274	35.821	37.330	136.699		36.698	36.698	3.019	3.973	36.102	135.028	133.470	37.808	135.048	135.048	132.434	135.519	134.779	131.381	3.601	36.191	136.157	38.534	38.534	6.418	36.353	38.708	4.206	131.723	135.015	135.581	135.581	131.111	6.944	37.082	135.241	37.360	37.790	134.522	133.828	133.828	133.704	37.551	133.984	136.522	133.756	135.752	37.549	37.549	12.783	131.242	12.179	8.856	39.035	5.306	38.191	38.088	136.792	136.792	38.027	9.192	37.606	134.474	136.052	37.920	133.413	14.606	133.641	133.641	8.773	134.955	39.171	14.972	132.948	132.891	132.243	130.702	130.702	39.574	39.439	132.337	37.566	131.978	130.901	11.873	11.873	39.888	133.868	133.851	133.728	38.966	134.142	133.754	134.034	22.181	22.181	39.546	25.179	134.143	40.667	41.853	41.779	133.436	40.319	40.319	27.595	39.719	15.461	133.840	133.099	31.534	41.429	42.231	42.231	132.100	131.981	134.208	133.810	26.885	133.872	29.084	29.084	133.718	134.066	134.176	45.090	35.692	132.084	45.062	132.372	132.372	33.481	35.846	134.474	132.693	43.548	47.815	48.495	17.598	17.598	132.989	18.278	40.137	134.964	18.213	47.888	133.488	19.179	19.179	134.614	135.201	48.766	13.567	44.335	135.047	133.212	51.069	18.492	135.662	52.906	52.906	56.692	132.840	55.199	55.843	136.326	136.290	50.977	21.434	21.434	136.854	46.504	133.993	60.979	40.370	138.134	58.125	20.484	50.142	138.345	138.345	66.107
optimized_2801.py	37.142	37.216	6.197	5.011	136.320	6.080	136.233	37.253	4.726	136.023	6.751	37.060	6.430	139.021	139.115	5.334	135.918	3.493	135.414	3.509	4.329	139.737	36.698		37.217	36.869	37.765	2.733	139.416	136.693	2.658	2.658	134.122	135.255	140.516	139.736	133.988	36.487	4.239	140.589	140.589	4.650	36.960	5.603	4.746	36.977	134.395	140.464	139.962	139.962	133.524	37.572	6.495	141.140	4.956	6.363	139.944	139.944	9.293	139.605	7.709	140.408	141.520	137.214	140.072	8.383	8.383	40.164	133.449	38.927	38.222	8.843	38.153	8.973	8.973	142.262	133.257	10.590	38.791	11.389	140.717	142.547	12.471	138.527	138.527	140.893	9.123	36.951	142.223	15.620	41.061	135.530	135.451	135.451	132.433	142.669	14.216	17.448	135.460	16.873	134.372	132.470	37.928	37.928	19.019	142.149	142.098	142.047	17.775	142.218	141.929	141.513	141.513	131.850	21.419	45.849	142.451	24.928	27.398	26.689	26.689	25.444	132.610	46.678	24.782	37.321	142.872	142.123	50.225	50.225	28.320	141.637	132.952	132.647	142.713	142.766	49.777	142.976	142.976	33.329	142.466	143.096	143.333	33.032	54.414	132.991	132.991	132.968	34.922	53.286	54.194	143.542	133.185	31.410	36.593	36.593	41.247	33.710	132.886	39.759	56.565	144.686	42.174	36.189	36.189	42.810	142.334	144.277	144.412	37.256	39.002	61.972	61.972	133.043	38.840	42.341	134.811	41.513	133.348	46.872	134.921	134.921	46.436	145.793	146.392	39.668	44.808	135.459	135.518	61.971	61.971	49.990	28.961	141.460	72.941	40.837	68.747	141.422	71.101	71.101
optimized_1294.py	6.135	6.540	37.413	6.742	135.414	37.504	135.325	4.655	36.937	135.091	6.751	3.818	36.870	135.220	135.067	37.235	132.012	36.424	135.414	36.538	38.112	135.820	36.698	37.217		2.134	1.561	36.571	134.023	132.804	38.447	134.151	134.151	131.641	134.535	133.769	130.551	4.663	36.424	135.130	39.280	39.280	3.923	36.547	39.487	5.004	130.908	134.024	134.629	6.017	6.017	6.432	37.123	134.251	37.477	38.079	133.441	132.798	36.046	36.046	37.552	132.923	135.404	133.152	134.845	37.630	8.696	8.696	130.357	10.654	8.227	39.992	7.298	39.095	38.538	135.772	135.772	38.203	8.834	37.620	133.343	135.010	37.555	132.511	16.403	16.403	34.305	10.206	133.854	39.045	13.494	132.158	132.062	131.384	131.384	133.579	39.317	39.058	131.676	37.447	131.105	129.975	12.585	130.399	130.399	132.734	132.779	132.589	38.607	133.092	132.712	132.958	19.972	19.972	39.328	22.935	133.110	39.901	40.974	41.004	132.374	39.432	39.432	25.449	39.026	16.282	132.825	132.101	29.274	43.018	41.287	41.287	131.312	131.167	133.059	132.783	24.027	132.790	26.704	26.704	132.767	133.076	133.126	44.108	32.965	131.326	43.881	131.604	131.604	30.715	33.417	133.443	131.903	42.549	46.526	47.099	47.099	44.764	132.169	18.939	37.508	133.959	20.579	46.410	132.730	132.730	132.984	133.491	134.161	47.123	14.914	41.798	133.973	133.973	49.403	19.943	134.919	51.126	130.605	54.885	131.954	131.954	54.159	135.275	135.293	49.369	23.162	135.857	136.117	136.117	133.186	58.899	40.632	137.161	55.348	21.257	46.960	137.502	137.502	64.105
